iter	Passed	Remaining
3219	202261	111809
3220	202326	111747
3221	202394	111687
3222	202455	111623
3223	202516	111560
3224	202577	111496
3225	202638	111432
3226	202700	111368
3227	202765	111307
3228	202846	111254
3229	202931	111203
3230	203095	111196
3231	203240	111178
3232	203335	111133
3233	203421	111082
3234	203494	111025
3235	203558	110963
3236	203621	110900
3237	203681	110835
3238	203761	110782
3239	203824	110719
3240	203885	110655
3241	203948	110592
3242	204011	110529
3243	204082	110471
3244	204146	110409
3245	204209	110345
3246	204270	110282
3247	204335	110220
3248	204398	110157
3249	204461	110094
3250	204519	110029
3251	204584	109967
3252	204647	109904
3253	204716	109844
3254	204786	109785
3255	204847	109721
3256	204908	109657
3257	204968	109593
3258	205034	109531
3259	205095	109468
3260	205158	109405
3261	205219	109341
3262	205281	109278
3263	205342	109213
3264	205407	109152
3265	205468	109088
3266	205529	109024
3267	205594	108962
3268	205657	108899
3269	205726	108840
3270	205792	108778
3271	205858	108717
3272	205920	108654
3273	205982	108590
3274	206047	108528
3275	206108	108464
3276	206169	108400
3277	206233	108338
3278	206296	108275
3279	206359	108212
3280	206420	108148
3281	206480	108084
3282	206540	108020
3283	206606	107958
3284	206667	107895
3285	206730	107832
3286	206792	107768
3287	206854	107705
3288	206923	107645
3289	206990	107584
3290	207053	107521
3291	207113	107457
3292	207176	107394
3293	207238	107331
3294	207300	107267
3295	207363	107204
3296	207433	107145
3297	207494	107081
3298	207605	107043
3299	207686	106990
3300	207751	106927
3301	207814	106864
3302	207876	106801
3303	207937	106737
3304	207999	106674
3305	208065	106613
3306	208129	106550
3307	208188	106485
3308	208252	106423
3309	208314	106359
3310	208375	106296
3311	208436	106232
3312	208499	106169
3313	208562	106106
3314	208626	106044
3315	208688	105980
3316	208755	105919
3317	208817	105856
3318	208878	105792
3319	208938	105728
3320	209000	105664
3321	209061	105600
3322	209129	105540
3323	209190	105476
3324	209255	105414
3325	209325	105354
3326	209386	105291
3327	209448	105227
3328	209507	105162
3329	209570	105100
3330	209635	105037
3331	209698	104975
3332	209763	104913
3333	209827	104850
3334	209893	104789
3335	209956	104726
3336	210021	104664
3337	210087	104603
3338	210150	104540
3339	210214	104478
3340	210282	104417
3341	210356	104360
3342	210451	104312
3343	210546	104265
3344	210617	104206
3345	210683	104145
3346	210746	104082
3347	210811	104020
3348	210877	103958
3349	210953	103902
3350	211025	103844
3351	211086	103780
3352	211149	103716
3353	211210	103652
3354	211273	103589
3355	211335	103526
3356	211396	103462
3357	211456	103398
3358	211517	103334
3359	211578	103270
3360	211640	103206
3361	211703	103144
3362	211766	103081
3363	211828	103017
3364	211890	102954
3365	211953	102891
3366	212013	102827
3367	212077	102764
3368	212140	102701
3369	212200	102637
3370	212263	102574
3371	212326	102511
3372	212387	102447
3373	212448	102383
3374	212508	102318
3375	212570	102255
3376	212630	102191
3377	212696	102129
3378	212756	102065
3379	212818	102001
3380	212880	101938
3381	212940	101874
3382	213003	101811
3383	213065	101747
3384	213130	101685
3385	213190	101621
3386	213252	101557
3387	213313	101493
3388	213379	101432
3389	213441	101369
3390	213502	101305
3391	213565	101242
3392	213630	101180
3393	213695	101118
3394	213757	101054
3395	213817	100990
3396	213882	100928
3397	213946	100865
3398	214010	100803
3399	214070	100739
3400	214130	100674
3401	214192	100611
3402	214253	100547
3403	214314	100483
3404	214379	100421
3405	214442	100358
3406	214505	100295
3407	214567	100232
3408	214627	100167
3409	214692	100105
3410	214755	100042
3411	214818	99979
3412	214882	99917
3413	214945	99854
3414	215004	99789
3415	215064	99725
3416	215126	99662
3417	215188	99598
3418	215249	99534
3419	215310	99471
3420	215371	99407
3421	215434	99344
3422	215495	99280
3423	215556	99216
3424	215617	99152
3425	215680	99089
3426	215743	99026
3427	215804	98962
3428	215865	98898
3429	215926	98835
3430	215988	98771
3431	216052	98709
3432	216113	98645
3433	216175	98581
3434	216234	98517
3435	216296	98453
3436	216357	98390
3437	216419	98326
3438	216482	98264
3439	216544	98200
3440	216605	98136
3441	216667	98073
3442	216728	98009
3443	216791	97946
3444	216853	97882
3445	216913	97819
3446	216974	97754
3447	217037	97692
3448	217098	97628
3449	217159	97564
3450	217218	97499
3451	217280	97436
3452	217343	97373
3453	217404	97309
3454	217466	97246
3455	217543	97189
3456	217604	97125
3457	217669	97063
3458	217732	97000
3459	217792	96936
3460	217853	96872
3461	217914	96808
3462	217975	96744
3463	218055	96689
3464	218160	96645
3465	218224	96582
3466	218288	96520
3467	218369	96465
3468	218440	96406
3469	218510	96346
3470	218580	96286
3471	218640	96222
3472	218702	96158
3473	218763	96094
3474	218826	96031
3475	218892	95970
3476	218954	95906
3477	219017	95843
3478	219085	95783
3479	219154	95722
3480	219219	95660
3481	219280	95596
3482	219344	95534
3483	219408	95471
3484	219473	95409
3485	219533	95345
3486	219671	95315
3487	219734	95251
3488	219802	95191
3489	219868	95129
3490	219933	95067
3491	219997	95004
3492	220066	94944
3493	220132	94882
3494	220200	94821
3495	220267	94760
3496	220332	94698
3497	220402	94638
3498	220470	94577
3499	220535	94515
3500	220603	94454
3501	220669	94392
3502	220735	94331
3503	220801	94269
3504	220867	94207
3505	220934	94145
3506	221003	94085
3507	221066	94022
3508	221132	93960
3509	221196	93898
3510	221259	93835
3511	221322	93772
3512	221387	93709
3513	221450	93646
3514	221516	93585
3515	221598	93530
3516	221665	93468
3517	221730	93406
3518	221794	93343
3519	221856	93280
3520	221919	93217
3521	221982	93154
3522	222049	93093
3523	222111	93029
3524	222177	92967
3525	222240	92904
3526	222306	92843
3527	222371	92780
3528	222436	92718
3529	222501	92656
3530	222568	92594
3531	222633	92532
3532	222696	92469
3533	222758	92406
3534	222821	92343
3535	222885	92280
3536	222948	92217
3537	223014	92155
3538	223075	92092
3539	223139	92029
3540	223201	91965
3541	223264	91902
3542	223326	91839
3543	223397	91779
3544	223461	91716
3545	223523	91653
3546	223590	91592
3547	223652	91528
3548	223713	91464
3549	223774	91400
3550	223835	91336
3551	223896	91273
3552	223959	91210
3553	224022	91147
3554	224081	91082
3555	224142	91018
3556	224203	90954
3557	224266	90891
3558	224328	90828
3559	224390	90764
3560	224452	90701
3561	224514	90637
3562	224584	90577
3563	224646	90514
3564	224707	90450
3565	224770	90387
3566	224831	90323
3567	224896	90260
3568	224958	90197
3569	225019	90133
3570	225082	90071
3571	225150	90009
3572	225216	89947
3573	225276	89883
3574	225336	89819
3575	225398	89755
3576	225460	89692
3577	225522	89628
3578	225586	89566
3579	225647	89502
3580	225711	89439
3581	225772	89376
3582	225835	89312
3583	225898	89249
3584	225961	89187
3585	226024	89123
3586	226084	89059
3587	226146	88996
3588	226216	88935
3589	226277	88872
3590	226340	88809
3591	226406	88747
3592	226469	88684
3593	226532	88621
3594	226597	88559
3595	226660	88495
3596	226723	88432
3597	226785	88369
3598	226846	88305
3599	226909	88242
3600	226971	88179
3601	227034	88116
3602	227095	88052
3603	227156	87988
3604	227225	87927
3605	227296	87867
3606	227372	87809
3607	227438	87748
3608	227500	87684
3609	227566	87622
3610	227631	87560
3611	227693	87496
3612	227754	87432
3613	227826	87373
3614	227891	87311
3615	227952	87247
3616	228017	87184
3617	228084	87123
3618	228144	87059
3619	228208	86996
3620	228270	86933
3621	228332	86869
3622	228394	86806
3623	228458	86743
3624	228523	86681
3625	228586	86618
3626	228647	86554
3627	228713	86492
3628	228773	86428
3629	228843	86367
3630	228908	86305
3631	228975	86244
3632	229040	86181
3633	229102	86118
3634	229163	86054
3635	229225	85991
3636	229288	85928
3637	229353	85865
3638	229414	85802
3639	229478	85739
3640	229540	85675
3641	229601	85612
3642	229662	85548
3643	229724	85484
3644	229790	85422
3645	229853	85359
3646	229916	85296
3647	229977	85232
3648	230039	85169
3649	230101	85106
3650	230164	85043
3651	230226	84979
3652	230288	84916
3653	230351	84853
3654	230413	84789
3655	230475	84726
3656	230537	84662
3657	230599	84599
3658	230662	84536
3659	230723	84472
3660	230850	84432
3661	230921	84372
3662	230985	84309
3663	231046	84246
3664	231108	84182
3665	231169	84119
3666	231231	84055
3667	231294	83992
3668	231356	83928
3669	231420	83866
3670	231482	83802
3671	231549	83741
3672	231611	83677
3673	231673	83614
3674	231736	83551
3675	231798	83487
3676	231859	83423
3677	231923	83361
3678	231985	83297
3679	232047	83234
3680	232106	83169
3681	232168	83106
3682	232230	83043
3683	232305	82984
3684	232369	82921
3685	232434	82859
3686	232498	82796
3687	232560	82732
3688	232620	82668
3689	232683	82605
3690	232745	82542
3691	232806	82478
3692	232867	82414
3693	232931	82352
3694	232994	82289
3695	233057	82225
3696	233118	82162
3697	233181	82099
3698	233243	82035
3699	233305	81972
3700	233368	81909
3701	233429	81845
3702	233496	81783
3703	233556	81719
3704	233619	81656
3705	233687	81595
3706	233749	81531
3707	233810	81467
3708	233871	81404
3709	233935	81341
3710	234001	81279
3711	234062	81215
3712	234126	81152
3713	234187	81089
3714	234248	81025
3715	234316	80964
3716	234379	80900
3717	234441	80837
3718	234516	80778
3719	234584	80717
3720	234654	80656
3721	234722	80595
3722	234790	80533
3723	234853	80470
3724	234913	80406
3725	234977	80343
3726	235044	80282
3727	235119	80223
3728	235183	80160
3729	235249	80098
3730	235314	80035
3731	235379	79973
3732	235443	79910
3733	235509	79848
3734	235574	79786
3735	235635	79722
3736	235699	79659
3737	235762	79596
3738	235824	79533
3739	235890	79470
3740	235956	79409
3741	236021	79346
3742	236084	79283
3743	236147	79220
3744	236213	79158
3745	236278	79095
3746	236342	79033
3747	236406	78970
3748	236474	78908
3749	236538	78846
3750	236618	78788
3751	236681	78725
3752	236747	78663
3753	236811	78600
3754	236876	78538
3755	236945	78477
3756	237010	78414
3757	237075	78352
3758	237140	78289
3759	237203	78226
3760	237267	78163
3761	237330	78100
3762	237395	78038
3763	237460	77976
3764	237525	77913
3765	237585	77849
3766	237645	77785
3767	237706	77721
3768	237766	77657
3769	237827	77593
3770	237889	77530
3771	237951	77466
3772	238013	77403
3773	238072	77338
3774	238133	77275
3775	238193	77211
3776	238253	77147
3777	238316	77083
3778	238376	77019
3779	238437	76955
3780	238499	76892
3781	238560	76828
3782	238622	76765
3783	238684	76702
3784	238745	76638
3785	238805	76574
3786	238867	76510
3787	238930	76447
3788	238993	76384
3789	239059	76322
3790	239121	76258
3791	239183	76195
3792	239245	76132
3793	239307	76068
3794	239367	76004
3795	239428	75940
3796	239489	75877
3797	239550	75813
3798	239610	75749
3799	239678	75687
3800	239743	75625
3801	239808	75563
3802	239873	75500
3803	239940	75438
3804	240010	75377
3805	240075	75315
3806	240140	75252
3807	240205	75190
3808	240266	75126
3809	240328	75063
3810	240391	75000
3811	240456	74937
3812	240520	74874
3813	240585	74812
3814	240649	74749
3815	240716	74687
3816	240779	74624
3817	240846	74562
3818	240912	74500
3819	240981	74439
3820	241042	74375
3821	241112	74314
3822	241177	74252
3823	241241	74189
3824	241308	74127
3825	241370	74064
3826	241437	74002
3827	241504	73940
3828	241613	73891
3829	241698	73834
3830	241759	73770
3831	241822	73707
3832	241885	73644
3833	241947	73581
3834	242110	73548
3835	242173	73485
3836	242234	73421
3837	242298	73358
3838	242361	73295
3839	242427	73233
3840	242492	73170
3841	242556	73107
3842	242620	73045
3843	242685	72982
3844	242749	72919
3845	242821	72859
3846	242895	72799
3847	242958	72735
3848	243021	72672
3849	243083	72609
3850	243143	72545
3851	243205	72481
3852	243267	72418
3853	243329	72354
3854	243392	72291
3855	243455	72228
3856	243514	72164
3857	243576	72100
3858	243645	72039
3859	243707	71975
3860	243773	71913
3861	243834	71849
3862	243895	71785
3863	243958	71722
3864	244019	71658
3865	244084	71596
3866	244147	71533
3867	244209	71469
3868	244271	71406
3869	244331	71342
3870	244392	71278
3871	244452	71214
3872	244513	71150
3873	244575	71087
3874	244637	71023
3875	244697	70959
3876	244760	70896
3877	244820	70832
3878	244881	70768
3879	244944	70705
3880	245005	70641
3881	245066	70578
3882	245128	70514
3883	245191	70451
3884	245252	70387
3885	245319	70325
3886	245384	70263
3887	245447	70200
3888	245509	70136
3889	245570	70072
3890	245630	70008
3891	245690	69944
3892	245753	69881
3893	245814	69817
3894	245877	69754
3895	245941	69691
3896	246003	69628
3897	246068	69565
3898	246128	69501
3899	246189	69438
3900	246252	69374
3901	246311	69310
3902	246373	69247
3903	246434	69183
3904	246496	69119
3905	246556	69056
3906	246617	68992
3907	246678	68928
3908	246739	68864
3909	246800	68801
3910	246863	68737
3911	246927	68675
3912	246988	68611
3913	247050	68547
3914	247112	68484
3915	247177	68422
3916	247246	68360
3917	247307	68296
3918	247371	68233
3919	247434	68170
3920	247495	68106
3921	247556	68043
3922	247617	67979
3923	247679	67916
3924	247739	67852
3925	247800	67788
3926	247862	67725
3927	247924	67661
3928	247988	67598
3929	248048	67534
3930	248111	67471
3931	248173	67408
3932	248234	67344
3933	248294	67280
3934	248356	67217
3935	248417	67153
3936	248477	67089
3937	248538	67025
3938	248597	66961
3939	248660	66898
3940	248725	66835
3941	248785	66771
3942	248844	66707
3943	248907	66644
3944	248970	66581
3945	249032	66517
3946	249095	66454
3947	249155	66391
3948	249218	66327
3949	249278	66264
3950	249340	66200
3951	249400	66136
3952	249460	66072
3953	249520	66008
3954	249581	65944
3955	249641	65881
3956	249702	65817
3957	249764	65754
3958	249825	65690
3959	249887	65626
3960	249947	65563
3961	250009	65499
3962	250071	65436
3963	250133	65372
3964	250194	65309
3965	250255	65245
3966	250315	65181
3967	250378	65118
3968	250438	65054
3969	250501	64991
3970	250561	64927
3971	250621	64863
3972	250681	64799
3973	250740	64735
3974	250801	64672
3975	250862	64608
3976	250923	64544
3977	250988	64482
3978	251048	64418
3979	251106	64353
3980	251169	64290
3981	251228	64226
3982	251287	64162
3983	251353	64100
3984	251414	64036
3985	251477	63973
3986	251536	63909
3987	251597	63845
3988	251658	63782
3989	251719	63718
3990	251780	63654
3991	251842	63591
3992	251902	63527
3993	251962	63463
3994	252026	63400
3995	252088	63337
3996	252148	63273
3997	252209	63210
3998	252270	63146
3999	252331	63082
4000	252390	63018
4001	252451	62955
4002	252512	62891
4003	252572	62827
4004	252633	62764
4005	252694	62700
4006	252756	62637
4007	252816	62573
4008	252879	62510
4009	252940	62446
4010	253002	62383
4011	253065	62320
4012	253124	62256
4013	253185	62192
4014	253245	62128
4015	253308	62065
4016	253371	62002
4017	253430	61938
4018	253519	61881
4019	253610	61825
4020	253671	61761
4021	253731	61697
4022	253793	61634
4023	253853	61570
4024	253920	61508
4025	253981	61445
4026	254042	61381
4027	254103	61318
4028	254165	61254
4029	254237	61193
4030	254305	61131
4031	254365	61067
4032	254425	61004
4033	254485	60940
4034	254549	60877
4035	254611	60813
4036	254673	60750
4037	254733	60686
4038	254793	60623
4039	254855	60559
4040	254915	60495
4041	254979	60433
4042	255045	60370
4043	255110	60307
4044	255172	60244
4045	255233	60181
4046	255297	60118
4047	255359	60054
4048	255420	59991
4049	255482	59928
4050	255543	59864
4051	255605	59801
4052	255668	59737
4053	255728	59674
4054	255798	59612
4055	255860	59549
4056	255921	59485
4057	255982	59422
4058	256046	59359
4059	256106	59295
4060	256168	59232
4061	256231	59169
4062	256296	59106
4063	256358	59043
4064	256417	58979
4065	256479	58915
4066	256540	58852
4067	256602	58788
4068	256664	58725
4069	256723	58661
4070	256784	58598
4071	256844	58534
4072	256908	58471
4073	256970	58408
4074	257031	58344
4075	257092	58280
4076	257154	58217
4077	257214	58153
4078	257282	58091
4079	257356	58031
4080	257426	57969
4081	257488	57906
4082	257549	57843
4083	257612	57779
4084	257673	57716
4085	257734	57652
4086	257797	57589
4087	257859	57526
4088	257928	57464
4089	257994	57402
4090	258059	57339
4091	258118	57275
4092	258178	57211
4093	258239	57148
4094	258300	57084
4095	258364	57021
4096	258426	56958
4097	258489	56895
4098	258550	56831
4099	258610	56768
4100	258673	56705
4101	258733	56641
4102	258795	56577
4103	258855	56514
4104	258915	56450
4105	258975	56386
4106	259038	56323
4107	259105	56261
4108	259167	56198
4109	259228	56134
4110	259287	56070
4111	259348	56007
4112	259497	55962
4113	259582	55904
4114	259642	55840
4115	259713	55779
4116	259772	55715
4117	259838	55652
4118	259902	55589
4119	259963	55526
4120	260027	55463
4121	260087	55399
4122	260147	55335
4123	260210	55272
4124	260270	55208
4125	260333	55145
4126	260393	55082
4127	260456	55018
4128	260515	54955
4129	260574	54891
4130	260635	54827
4131	260693	54763
4132	260756	54700
4133	260818	54636
4134	260879	54573
4135	260942	54510
4136	261005	54447
4137	261069	54384
4138	261131	54320
4139	261193	54257
4140	261257	54194
4141	261318	54131
4142	261379	54067
4143	261442	54004
4144	261502	53940
4145	261565	53877
4146	261627	53814
4147	261691	53751
4148	261751	53687
4149	261812	53624
4150	261872	53560
4151	261936	53497
4152	261997	53434
4153	262063	53371
4154	262124	53308
4155	262187	53245
4156	262250	53181
4157	262311	53118
4158	262370	53054
4159	262431	52991
4160	262493	52927
4161	262560	52865
4162	262619	52801
4163	262680	52737
4164	262742	52674
4165	262801	52610
4166	262862	52547
4167	262923	52483
4168	262983	52420
4169	263047	52357
4170	263109	52293
4171	263187	52233
4172	263248	52170
4173	263311	52107
4174	263372	52043
4175	263433	51980
4176	263494	51916
4177	263555	51853
4178	263616	51789
4179	263679	51726
4180	263740	51663
4181	263804	51600
4182	263865	51536
4183	263925	51473
4184	263987	51409
4185	264048	51346
4186	264109	51282
4187	264173	51219
4188	264232	51156
4189	264295	51092
4190	264355	51029
4191	264416	50965
4192	264477	50902
4193	264538	50838
4194	264598	50775
4195	264658	50711
4196	264719	50648
4197	264781	50584
4198	264841	50521
4199	264904	50458
4200	264967	50394
4201	265027	50331
4202	265088	50267
4203	265150	50204
4204	265211	50141
4205	265272	50077
4206	265332	50014
4207	265460	49963
4208	265520	49899
4209	265581	49835
4210	265644	49772
4211	265706	49709
4212	265769	49646
4213	265830	49583
4214	265891	49519
4215	265953	49456
4216	266017	49393
4217	266080	49330
4218	266141	49266
4219	266203	49203
4220	266267	49140
4221	266327	49076
4222	266388	49013
4223	266450	48950
4224	266511	48886
4225	266574	48823
4226	266635	48760
4227	266697	48696
4228	266763	48634
4229	266822	48570
4230	266883	48507
4231	266943	48443
4232	267006	48380
4233	267069	48317
4234	267132	48254
4235	267193	48190
4236	267257	48127
4237	267319	48064
4238	267380	48001
4239	267442	47937
4240	267502	47874
4241	267562	47810
4242	267634	47748
4243	267696	47685
4244	267757	47622
4245	267817	47558
4246	267880	47495
4247	267940	47432
4248	267999	47368
4249	268064	47305
4250	268125	47241
4251	268187	47178
4252	268248	47115
4253	268310	47052
4254	268372	46988
4255	268433	46925
4256	268498	46862
4257	268559	46799
4258	268621	46735
4259	268683	46672
4260	268743	46609
4261	268805	46545
4262	268868	46482
4263	268929	46419
4264	268993	46356
4265	269056	46293
4266	269119	46230
4267	269181	46167
4268	269244	46103
4269	269304	46040
4270	269365	45976
4271	269427	45913
4272	269488	45850
4273	269551	45787
4274	269613	45723
4275	269675	45660
4276	269735	45597
4277	269797	45533
4278	269859	45470
4279	269922	45407
4280	269980	45343
4281	270043	45280
4282	270107	45217
4283	270169	45154
4284	270244	45093
4285	270305	45029
4286	270368	44966
4287	270427	44903
4288	270489	44839
4289	270552	44776
4290	270612	44713
4291	270673	44649
4292	270734	44586
4293	270797	44523
4294	270859	44460
4295	270919	44396
4296	270981	44333
4297	271042	44269
4298	271106	44206
4299	271169	44143
4300	271230	44080
4301	271292	44017
4302	271351	43953
4303	271414	43890
4304	271475	43827
4305	271536	43763
4306	271597	43700
4307	271661	43637
4308	271723	43574
4309	271783	43510
4310	271844	43447
4311	271909	43384
4312	271968	43320
4313	272028	43257
4314	272092	43194
4315	272156	43131
4316	272218	43068
4317	272278	43004
4318	272340	42941
4319	272403	42878
4320	272463	42814
4321	272527	42751
4322	272587	42688
4323	272648	42624
4324	272709	42561
4325	272770	42498
4326	272831	42434
4327	272894	42371
4328	272956	42308
4329	273016	42245
4330	273081	42182
4331	273147	42119
4332	273214	42057
4333	273278	41994
4334	273344	41931
4335	273408	41868
4336	273475	41806
4337	273536	41743
4338	273598	41679
4339	273660	41616
4340	273724	41553
4341	273786	41490
4342	273845	41426
4343	273908	41363
4344	273968	41300
4345	274028	41236
4346	274089	41173
4347	274151	41110
4348	274211	41046
4349	274274	40983
4350	274336	40920
4351	274395	40856
4352	274455	40793
4353	274517	40730
4354	274580	40666
4355	274640	40603
4356	274701	40540
4357	274762	40476
4358	274823	40413
4359	274883	40349
4360	274945	40286
4361	275004	40223
4362	275066	40159
4363	275128	40096
4364	275189	40033
4365	275249	39969
4366	275311	39906
4367	275371	39843
4368	275432	39779
4369	275494	39716
4370	275559	39653
4371	275619	39590
4372	275678	39526
4373	275738	39463
4374	275800	39400
4375	275863	39337
4376	275931	39274
4377	276005	39213
4378	276075	39151
4379	276137	39087
4380	276207	39025
4381	276269	38962
4382	276332	38899
4383	276395	38836
4384	276455	38773
4385	276524	38710
4386	276586	38647
4387	276650	38584
4388	276713	38521
4389	276775	38458
4390	276837	38395
4391	276902	38332
4392	276964	38269
4393	277026	38206
4394	277126	38148
4395	277227	38090
4396	277288	38027
4397	277350	37963
4398	277412	37900
4399	277474	37837
4400	277547	37775
4401	277611	37712
4402	277675	37649
4403	277739	37586
4404	277824	37526
4405	277942	37471
4406	278014	37409
4407	278080	37346
4408	278156	37285
4409	278222	37222
4410	278283	37159
4411	278352	37096
4412	278416	37033
4413	278479	36970
4414	278545	36908
4415	278609	36845
4416	278673	36782
4417	278735	36718
4418	278800	36655
4419	278861	36592
4420	278924	36529
4421	278987	36466
4422	279057	36404
4423	279119	36341
4424	279181	36277
4425	279247	36215
4426	279315	36152
4427	279379	36089
4428	279443	36026
4429	279506	35963
4430	279570	35900
4431	279635	35837
4432	279697	35774
4433	279766	35712
4434	279827	35648
4435	279893	35586
4436	279957	35523
4437	280022	35460
4438	280086	35397
4439	280153	35334
4440	280215	35271
4441	280279	35208
4442	280343	35145
4443	280407	35082
4444	280471	35019
4445	280535	34956
4446	280599	34893
4447	280663	34830
4448	280725	34767
4449	280789	34704
4450	280860	34642
4451	280923	34579
4452	280983	34515
4453	281049	34452
4454	281116	34390
4455	281180	34327
4456	281245	34264
4457	281308	34201
4458	281372	34138
4459	281436	34075
4460	281499	34012
4461	281562	33948
4462	281625	33885
4463	281692	33823
4464	281756	33760
4465	281819	33697
4466	281886	33634
4467	281951	33571
4468	282015	33508
4469	282079	33445
4470	282143	33382
4471	282206	33319
4472	282271	33256
4473	282335	33193
4474	282399	33130
4475	282463	33067
4476	282527	33004
4477	282591	32941
4478	282673	32880
4479	282739	32818
4480	282811	32755
4481	282876	32692
4482	282939	32629
4483	283009	32567
4484	283081	32505
4485	283148	32442
4486	283221	32380
4487	283288	32318
4488	283351	32254
4489	283414	32191
4490	283475	32128
4491	283539	32065
4492	283603	32002
4493	283664	31939
4494	283728	31876
4495	283791	31812
4496	283855	31749
4497	283916	31686
4498	283979	31623
4499	284042	31560
4500	284101	31496
4501	284163	31433
4502	284224	31370
4503	284284	31306
4504	284345	31243
4505	284407	31180
4506	284470	31116
4507	284531	31053
4508	284593	30990
4509	284659	30927
4510	284722	30864
4511	284798	30802
4512	284873	30740
4513	284935	30677
4514	284999	30614
4515	285059	30551
4516	285120	30487
4517	285182	30424
4518	285244	30361
4519	285306	30298
4520	285366	30234
4521	285428	30171
4522	285494	30108
4523	285554	30045
4524	285615	29981
4525	285675	29918
4526	285735	29854
4527	285795	29791
4528	285857	29728
4529	285920	29665
4530	285981	29601
4531	286042	29538
4532	286103	29475
4533	286167	29412
4534	286227	29348
4535	286287	29285
4536	286349	29221
4537	286409	29158
4538	286469	29095
4539	286529	29031
4540	286592	28968
4541	286652	28905
4542	286713	28841
4543	286774	28778
4544	286836	28715
4545	286897	28651
4546	286960	28588
4547	287027	28526
4548	287094	28463
4549	287159	28400
4550	287220	28337
4551	287280	28273
4552	287342	28210
4553	287404	28147
4554	287464	28083
4555	287522	28020
4556	287584	27957
4557	287645	27893
4558	287706	27830
4559	287767	27767
4560	287828	27703
4561	287888	27640
4562	287951	27577
4563	288013	27514
4564	288072	27450
4565	288135	27387
4566	288202	27324
4567	288270	27261
4568	288331	27198
4569	288395	27135
4570	288458	27072
4571	288518	27009
4572	288581	26946
4573	288641	26882
4574	288700	26819
4575	288763	26756
4576	288823	26692
4577	288885	26629
4578	288966	26567
4579	289056	26507
4580	289118	26444
4581	289187	26381
4582	289247	26318
4583	289309	26254
4584	289369	26191
4585	289430	26128
4586	289490	26064
4587	289548	26001
4588	289607	25937
4589	289670	25874
4590	289732	25811
4591	289793	25748
4592	289854	25684
4593	289915	25621
4594	289979	25558
4595	290039	25495
4596	290099	25431
4597	290165	25368
4598	290223	25305
4599	290284	25242
4600	290344	25178
4601	290404	25115
4602	290466	25052
4603	290526	24988
4604	290587	24925
4605	290646	24862
4606	290707	24798
4607	290768	24735
4608	290830	24672
4609	290891	24609
4610	290953	24545
4611	291014	24482
4612	291075	24419
4613	291136	24356
4614	291200	24292
4615	291261	24229
4616	291322	24166
4617	291385	24103
4618	291446	24040
4619	291506	23976
4620	291565	23913
4621	291635	23850
4622	291696	23787
4623	291756	23724
4624	291817	23660
4625	291878	23597
4626	291941	23534
4627	292002	23471
4628	292062	23407
4629	292123	23344
4630	292183	23281
4631	292245	23218
4632	292307	23154
4633	292369	23091
4634	292430	23028
4635	292491	22965
4636	292552	22901
4637	292613	22838
4638	292674	22775
4639	292735	22712
4640	292795	22648
4641	292858	22585
4642	292921	22522
4643	292981	22459
4644	293040	22395
4645	293101	22332
4646	293162	22269
4647	293224	22206
4648	293289	22143
4649	293372	22081
4650	293446	22019
4651	293510	21956
4652	293573	21893
4653	293644	21830
4654	293708	21767
4655	293774	21705
4656	293842	21642
4657	293922	21580
4658	293984	21517
4659	294046	21454
4660	294106	21390
4661	294168	21327
4662	294229	21264
4663	294290	21201
4664	294351	21137
4665	294414	21074
4666	294476	21011
4667	294542	20948
4668	294609	20885
4669	294674	20822
4670	294739	20759
4671	294808	20697
4672	294877	20634
4673	294942	20571
4674	295011	20508
4675	295075	20445
4676	295145	20383
4677	295215	20320
4678	295279	20257
4679	295341	20194
4680	295402	20131
4681	295465	20067
4682	295527	20004
4683	295590	19941
4684	295650	19878
4685	295712	19815
4686	295772	19751
4687	295834	19688
4688	295897	19625
4689	295957	19562
4690	296019	19499
4691	296080	19435
4692	296142	19372
4693	296205	19309
4694	296265	19246
4695	296326	19183
4696	296388	19119
4697	296450	19056
4698	296513	18993
4699	296574	18930
4700	296636	18867
4701	296703	18804
4702	296764	18741
4703	296826	18677
4704	296888	18614
4705	296950	18551
4706	297012	18488
4707	297074	18425
4708	297135	18361
4709	297197	18298
4710	297259	18235
4711	297321	18172
4712	297382	18109
4713	297443	18046
4714	297505	17982
4715	297568	17919
4716	297628	17856
4717	297690	17793
4718	297752	17730
4719	297812	17666
4720	297880	17604
4721	297940	17540
4722	298002	17477
4723	298062	17414
4724	298121	17351
4725	298185	17287
4726	298245	17224
4727	298306	17161
4728	298367	17098
4729	298427	17034
4730	298492	16971
4731	298554	16908
4732	298616	16845
4733	298677	16782
4734	298739	16719
4735	298801	16656
4736	298865	16593
4737	298926	16529
4738	298986	16466
4739	299045	16403
4740	299106	16340
4741	299166	16276
4742	299236	16214
4743	299298	16151
4744	299358	16087
4745	299418	16024
4746	299480	15961
4747	299540	15898
4748	299601	15834
4749	299663	15771
4750	299725	15708
4751	299785	15645
4752	299848	15582
4753	299909	15519
4754	299970	15455
4755	300031	15392
4756	300093	15329
4757	300153	15266
4758	300218	15203
4759	300278	15140
4760	300340	15076
4761	300400	15013
4762	300462	14950
4763	300524	14887
4764	300587	14824
4765	300649	14761
4766	300708	14697
4767	300772	14634
4768	300837	14571
4769	300901	14508
4770	300967	14445
4771	301031	14382
4772	301093	14319
