iter	Logloss
1514	0.3014011826
1515	0.3013688954
1516	0.3013311292
1517	0.3011194466
1518	0.3009540086
1519	0.3007332867
1520	0.3005766009
1521	0.3004971007
1522	0.300344868
1523	0.3001684304
1524	0.3000827359
1525	0.2999275746
1526	0.2997746328
1527	0.2997109562
1528	0.2996875627
1529	0.2995574452
1530	0.2994890577
1531	0.2992825801
1532	0.2991987991
1533	0.2991104504
1534	0.2989634996
1535	0.2988102862
1536	0.2987484393
1537	0.2987246582
1538	0.2986658973
1539	0.2985821187
1540	0.2985670943
1541	0.2985020316
1542	0.2984443936
1543	0.2983161403
1544	0.298243818
1545	0.2981933516
1546	0.2980722708
1547	0.297994882
1548	0.2978823586
1549	0.2978075324
1550	0.2977424143
1551	0.2976470406
1552	0.2975524343
1553	0.2974121744
1554	0.2973496321
1555	0.2970823269
1556	0.2968532076
1557	0.2966625269
1558	0.2965875375
1559	0.2964055786
1560	0.2962113878
1561	0.2960914081
1562	0.2960543186
1563	0.2959382477
1564	0.2957952312
1565	0.2956444075
1566	0.2954207048
1567	0.295331893
1568	0.2951537053
1569	0.2949952508
1570	0.2948803993
1571	0.2948423078
1572	0.2945890505
1573	0.2944770298
1574	0.2944072994
1575	0.2943051942
1576	0.2942371183
1577	0.2940611993
1578	0.2938784236
1579	0.2937145576
1580	0.2936014526
1581	0.2934674707
1582	0.2932263762
1583	0.2931219931
1584	0.2931041797
1585	0.2928256611
1586	0.2927821474
1587	0.2926914646
1588	0.292547598
1589	0.292438355
1590	0.2923376689
1591	0.2920897074
1592	0.292068509
1593	0.2920530202
1594	0.2919289487
1595	0.2916995651
1596	0.2916284463
1597	0.2915338225
1598	0.2912996207
1599	0.2912671093
1600	0.2912047023
1601	0.2910992463
1602	0.2910663695
1603	0.2908095995
1604	0.2906563306
1605	0.2905354078
1606	0.2904204287
1607	0.29031449
1608	0.2901029744
1609	0.2899499056
1610	0.2898378168
1611	0.2895931642
1612	0.2895212973
1613	0.2893274886
1614	0.2891540929
1615	0.2890550257
1616	0.2890429545
1617	0.2889690797
1618	0.288847533
1619	0.2887957575
1620	0.2887542353
1621	0.2886309229
1622	0.2885065944
1623	0.2883825609
1624	0.2882296575
1625	0.2881336437
1626	0.2879444284
1627	0.2878641108
1628	0.2877556065
1629	0.2876985363
1630	0.2875905667
1631	0.2874364785
1632	0.2873058429
1633	0.2872261106
1634	0.287147666
1635	0.2869204821
1636	0.2868193734
1637	0.2866196902
1638	0.2864478589
1639	0.2862835998
1640	0.2860364941
1641	0.2859093831
1642	0.2858842776
1643	0.2857619146
1644	0.2856044264
1645	0.2855699332
1646	0.2853804845
1647	0.2853480937
1648	0.2853025267
1649	0.2851705118
1650	0.2850754701
1651	0.28491299
1652	0.2848604223
1653	0.2847130505
1654	0.2845042807
1655	0.2842604696
1656	0.2842217948
1657	0.284169177
1658	0.283828951
1659	0.2837667698
1660	0.283651068
1661	0.2834381322
1662	0.2833360998
1663	0.2832297288
1664	0.2830564666
1665	0.2829588791
1666	0.2828496039
1667	0.2827434719
1668	0.2826184464
1669	0.282492265
1670	0.2824754447
1671	0.2824343085
1672	0.2822648276
1673	0.2821827541
1674	0.2820526798
1675	0.2820012884
1676	0.2819511363
1677	0.2818238662
1678	0.2817670668
1679	0.2816765109
1680	0.2816553199
1681	0.2815953059
1682	0.2814122811
1683	0.2813029407
1684	0.2812326296
1685	0.2811655308
1686	0.2810186689
1687	0.2808615117
1688	0.2807787158
1689	0.2806653494
1690	0.2805054873
1691	0.2804866216
1692	0.2804224129
1693	0.2803737906
1694	0.2803367543
1695	0.2803037142
1696	0.2802144517
1697	0.2801422258
1698	0.2799390972
1699	0.2798708972
1700	0.2798162795
1701	0.279751421
1702	0.2796869274
1703	0.2795213979
1704	0.2795046211
1705	0.2793322806
1706	0.2792489575
1707	0.2791512795
1708	0.2791227685
1709	0.2789726506
1710	0.2789400265
1711	0.2788884582
1712	0.278862495
1713	0.2786794108
1714	0.2786008585
1715	0.2784934916
1716	0.2783609027
1717	0.278262453
1718	0.2781895549
1719	0.2781224415
1720	0.278063055
1721	0.2779679745
1722	0.2779565685
1723	0.2779177999
1724	0.2778383985
1725	0.2777061389
1726	0.2775705676
1727	0.2774347619
1728	0.2773847213
1729	0.2773457532
1730	0.2772615626
1731	0.2771365356
1732	0.2770325995
1733	0.2768466382
1734	0.2767405921
1735	0.2766360266
1736	0.2765788025
1737	0.2764870768
1738	0.2764140585
1739	0.276317492
1740	0.2762656076
1741	0.2762546855
1742	0.2761925029
1743	0.2760812481
1744	0.2759902812
1745	0.2756713208
1746	0.2755677624
1747	0.275501709
1748	0.27542103
1749	0.2751625853
1750	0.2750660807
1751	0.2748685905
1752	0.2747673178
1753	0.274657229
1754	0.2745423419
1755	0.2744122129
1756	0.2742974858
1757	0.2742630596
1758	0.2742322637
1759	0.2740927982
1760	0.2740789428
1761	0.2740123618
1762	0.2739148427
1763	0.2738433889
1764	0.2737977474
1765	0.2736923412
1766	0.2736266984
1767	0.2736243184
1768	0.2735616379
1769	0.2735335339
1770	0.2733801761
1771	0.2732634636
1772	0.2731965125
1773	0.2731552202
1774	0.27294778
1775	0.2728209365
1776	0.2727505351
1777	0.2726974155
1778	0.2724046294
1779	0.2722989129
1780	0.2721988386
1781	0.2721618952
1782	0.2721281159
1783	0.2720656663
1784	0.2718619213
1785	0.2717491227
1786	0.2715560469
1787	0.2714943173
1788	0.2712637847
1789	0.2711981437
1790	0.2710091472
1791	0.2709499968
1792	0.2709228156
1793	0.2708883439
1794	0.2708399001
1795	0.2707118794
1796	0.270479747
1797	0.2704186547
1798	0.2703741995
1799	0.2703263005
1800	0.2701132085
1801	0.2700117494
1802	0.2699836379
1803	0.2699691752
1804	0.2698388623
1805	0.2697641751
1806	0.2696598167
1807	0.269495831
1808	0.2693991024
1809	0.2693504706
1810	0.2692794309
1811	0.2691760298
1812	0.2689704426
1813	0.2687887679
1814	0.2687202035
1815	0.2686817985
1816	0.2686025939
1817	0.2684866757
1818	0.2683867876
1819	0.2682492515
1820	0.2682287342
1821	0.2681657159
1822	0.2679312379
1823	0.2677873742
1824	0.2676743314
1825	0.2676007607
1826	0.2673433261
1827	0.2672788644
1828	0.2671834948
1829	0.2670773986
1830	0.2669977857
1831	0.2669657134
1832	0.266914809
1833	0.2666840564
1834	0.2666300263
1835	0.2665991536
1836	0.2664465059
1837	0.2663981372
1838	0.266337003
1839	0.2662389792
1840	0.2661412512
1841	0.2660535819
1842	0.2659780634
1843	0.26583194
1844	0.2657746406
1845	0.2655929678
1846	0.2655394941
1847	0.2653909459
1848	0.2652189215
1849	0.2651318799
1850	0.2650787545
1851	0.2648928559
1852	0.2648209855
1853	0.2647386322
1854	0.264562054
1855	0.26447856
1856	0.2643002932
1857	0.2641477263
1858	0.2640553611
1859	0.2640007526
1860	0.2639470544
1861	0.2638263705
1862	0.2637307666
1863	0.263588243
1864	0.2634565721
1865	0.2632348253
1866	0.2630076613
1867	0.2629368714
1868	0.2629216997
1869	0.2627897778
1870	0.2627659422
1871	0.2626628495
1872	0.2625210409
1873	0.2624049204
1874	0.2623557889
1875	0.2622928838
1876	0.2622112996
1877	0.2620672059
1878	0.2619436096
1879	0.2617385561
1880	0.2617118582
1881	0.2615562334
1882	0.2613853009
1883	0.2613223527
1884	0.2612624847
1885	0.2610985313
1886	0.2610150065
1887	0.2608932082
1888	0.2608342887
1889	0.2607516698
1890	0.2607116076
1891	0.260709988
1892	0.260670593
1893	0.2606031466
1894	0.2604912946
1895	0.2604754957
1896	0.2603430954
1897	0.2601281457
1898	0.2600343081
1899	0.2599841515
1900	0.2598420327
1901	0.2597091375
1902	0.2596714471
1903	0.2595567344
1904	0.2594169934
1905	0.259297548
1906	0.2591745248
1907	0.2591568079
1908	0.2591097339
1909	0.2590288738
1910	0.2590038174
1911	0.2588459969
1912	0.258735947
1913	0.258595952
1914	0.2584760408
1915	0.2583473046
1916	0.2582829728
1917	0.2582424731
1918	0.2581360251
1919	0.2580101144
1920	0.2579755721
1921	0.2578507205
1922	0.2577842164
1923	0.2576674015
1924	0.257540845
1925	0.2573990386
1926	0.2573177231
1927	0.257263306
1928	0.257129422
1929	0.2570998576
1930	0.2570620691
1931	0.2569428786
1932	0.2569206375
1933	0.2566793326
1934	0.2566022906
1935	0.2564876607
1936	0.2563341303
1937	0.2561982033
1938	0.256136942
1939	0.2561103602
1940	0.2560663681
1941	0.2560298011
1942	0.2558997721
1943	0.2558673956
1944	0.2558007923
1945	0.2557038244
1946	0.2556003883
1947	0.255523434
1948	0.2553950741
1949	0.2553087885
1950	0.2552116052
1951	0.2551344081
1952	0.2550297584
1953	0.2548927754
1954	0.2546381072
1955	0.2546141994
1956	0.2545690603
1957	0.2543675956
1958	0.2543492013
1959	0.2542565369
1960	0.254133834
1961	0.2540769424
1962	0.253922744
1963	0.2538848284
1964	0.2538219815
1965	0.2537248464
1966	0.2535639808
1967	0.2534968081
1968	0.2533665601
1969	0.2532085849
1970	0.253086037
1971	0.252886411
1972	0.2526693784
1973	0.2525390237
1974	0.2525125139
1975	0.2523401312
1976	0.2523328219
1977	0.2521926963
1978	0.2520866064
1979	0.2519545514
1980	0.2519035724
1981	0.2517761034
1982	0.2516785179
1983	0.2515714352
1984	0.251497603
1985	0.2514385967
1986	0.2513157039
1987	0.2511470785
1988	0.2510515262
1989	0.2508980236
1990	0.2507457989
1991	0.2506753276
1992	0.2506294735
1993	0.2505809697
1994	0.2505373149
1995	0.2504426558
1996	0.2504158597
1997	0.2503352832
1998	0.2502274446
1999	0.2500815233
2000	0.2500363831
2001	0.2498144398
2002	0.2497345382
2003	0.2497000838
2004	0.2495264228
2005	0.2494082636
2006	0.2493461678
2007	0.2492624053
2008	0.2492083967
2009	0.2491656711
2010	0.2490931176
2011	0.249032264
2012	0.2489029069
2013	0.2488441399
2014	0.248781023
2015	0.2485807821
2016	0.2484739472
2017	0.2484236347
2018	0.2483418048
2019	0.2482578821
2020	0.2481602743
2021	0.2480685332
2022	0.2480018803
2023	0.2479469541
2024	0.2478478282
2025	0.2478308911
2026	0.2478074923
2027	0.2477430439
2028	0.2475997511
2029	0.2475356583
2030	0.2474818585
2031	0.247375776
2032	0.247256037
2033	0.2471574457
2034	0.2470776368
2035	0.246941815
2036	0.2468966407
2037	0.2467736078
2038	0.2467199078
2039	0.24662962
2040	0.2465066477
2041	0.2464741214
2042	0.2464238602
2043	0.2463509183
2044	0.2462759758
2045	0.2462450896
2046	0.246183932
2047	0.2460750434
2048	0.2459608867
2049	0.2457659975
2050	0.2457543212
2051	0.2457302245
2052	0.2455305423
2053	0.2453971256
2054	0.2452701075
2055	0.2451517148
2056	0.2451041686
2057	0.2450396184
2058	0.2449426687
2059	0.2448131317
2060	0.2447836022
2061	0.2446369426
2062	0.2445880412
2063	0.2444725771
2064	0.2444043023
2065	0.2443913441
2066	0.2443132815
2067	0.2442647913
2068	0.2441922815
2069	0.2441440214
2070	0.244064853
2071	0.2440390545
2072	0.2439881832
2073	0.2439284205
2074	0.2437355103
2075	0.2435709069
2076	0.2433502733
2077	0.2432281929
2078	0.2432084618
2079	0.243117553
2080	0.2429665635
2081	0.2428570316
2082	0.2426078306
2083	0.2425365956
2084	0.2424580921
2085	0.2423850767
2086	0.242300962
2087	0.242242795
2088	0.2421852815
2089	0.24206713
2090	0.2420409385
2091	0.2419570891
2092	0.2418539019
2093	0.2418008441
2094	0.2416751054
2095	0.2415717309
2096	0.241478866
2097	0.2414451991
2098	0.2414085083
2099	0.2413383872
2100	0.2412490861
2101	0.2411758794
2102	0.2409868805
2103	0.2409447973
2104	0.2408929151
2105	0.2408820677
2106	0.2408071364
2107	0.240694283
2108	0.2406467557
2109	0.2405260134
2110	0.2403270265
2111	0.2402720529
2112	0.2402344209
2113	0.2401992421
2114	0.2401173053
2115	0.2399521827
2116	0.2397939094
2117	0.2397389555
2118	0.2396458921
2119	0.2395483096
2120	0.239373105
2121	0.2393195469
2122	0.2392815648
2123	0.2392694601
2124	0.2391062675
2125	0.2389622844
2126	0.2388780408
2127	0.2387753949
2128	0.2386451072
2129	0.2385675505
2130	0.2384663005
2131	0.2382914911
2132	0.2382343321
2133	0.2380888814
2134	0.2379446198
2135	0.2378953244
2136	0.2378715307
2137	0.2377688628
2138	0.2376915769
2139	0.2376050169
2140	0.2374443868
2141	0.2372683585
2142	0.2371644948
2143	0.2370264195
2144	0.2369337811
2145	0.2369186051
2146	0.2368865382
2147	0.2367860669
2148	0.2366349849
2149	0.23657617
2150	0.2364383369
2151	0.2364080195
2152	0.236353573
2153	0.2362748992
2154	0.2361190214
2155	0.2360653059
2156	0.2359986484
2157	0.2358945277
2158	0.235831638
2159	0.2357800146
2160	0.2357145433
2161	0.2356461781
2162	0.2354506042
2163	0.2354146786
2164	0.2353742641
2165	0.2353649636
2166	0.2352385088
2167	0.235177277
2168	0.234994272
2169	0.234976064
2170	0.2349061343
2171	0.234861787
2172	0.2348314217
2173	0.2348233988
2174	0.2347272927
2175	0.2345492197
2176	0.2343982189
2177	0.2342126574
2178	0.2341568982
2179	0.2340695607
2180	0.2339253596
2181	0.2338489446
2182	0.2337995407
2183	0.2337481366
2184	0.2336708047
2185	0.2335634195
2186	0.2333495159
2187	0.2332910816
2188	0.233166918
2189	0.2331415692
2190	0.2329847331
2191	0.232915608
2192	0.2328053861
2193	0.2326987245
2194	0.2326565094
2195	0.232528957
2196	0.2324716285
2197	0.2323523301
2198	0.2322580366
2199	0.2321179099
2200	0.2320356199
2201	0.2319178366
2202	0.2317781298
2203	0.2316395477
2204	0.2314615564
2205	0.2313160059
2206	0.2312509203
2207	0.2311656199
2208	0.2311145365
2209	0.2309950573
2210	0.2308186039
2211	0.2307356939
2212	0.2307039418
2213	0.2305350149
2214	0.2303916587
2215	0.2303678037
2216	0.2303496411
2217	0.2303129981
2218	0.2302617664
2219	0.2302556493
2220	0.2301921747
2221	0.2301321697
2222	0.2300681469
2223	0.2299476602
2224	0.2298868936
2225	0.2298409242
2226	0.2297836444
2227	0.2296459629
2228	0.2294980989
2229	0.2292878889
2230	0.2292432193
2231	0.2291748775
2232	0.2291408879
2233	0.2290420269
2234	0.2289544866
2235	0.2288617519
2236	0.2287826866
2237	0.2287013405
2238	0.2286388455
2239	0.228525032
2240	0.2284818294
2241	0.2284358579
2242	0.2283479709
2243	0.2282685593
2244	0.2282188198
2245	0.228148567
2246	0.2281236234
2247	0.2280411504
2248	0.2279985687
2249	0.2279282928
2250	0.2278068722
2251	0.2277681929
2252	0.2276859314
2253	0.2276458396
2254	0.2275623839
2255	0.2274940058
2256	0.2274271258
2257	0.2272949875
2258	0.2272161129
2259	0.2271781394
2260	0.2271575504
2261	0.2271106423
2262	0.2270816568
2263	0.2269437472
2264	0.2268810587
2265	0.2268017516
2266	0.2267664296
2267	0.22661708
2268	0.2265635443
2269	0.2265389764
2270	0.2264642172
2271	0.2264170566
2272	0.2264049711
2273	0.2263153955
2274	0.2261654588
2275	0.2260670706
2276	0.2260204448
2277	0.2259245263
2278	0.2258476857
2279	0.2258410411
2280	0.2256925754
2281	0.2255607727
2282	0.2253925366
2283	0.2252914962
2284	0.2252692264
2285	0.2252498839
2286	0.2251942906
2287	0.2250836382
2288	0.2250656568
2289	0.2249359225
2290	0.2248881342
2291	0.2248253587
2292	0.2246027441
2293	0.2244858165
2294	0.2243400812
2295	0.224321583
2296	0.2242552155
2297	0.2241238629
2298	0.2239868411
2299	0.2238686195
2300	0.223739508
2301	0.2236579521
2302	0.223603913
2303	0.2235432246
2304	0.2234804632
2305	0.2234122112
2306	0.2233680937
2307	0.2232137812
2308	0.2231054632
2309	0.2230656453
2310	0.2230064173
2311	0.2227819829
2312	0.2226387765
2313	0.222507213
2314	0.2223826573
2315	0.2223585182
2316	0.222332178
2317	0.2222923217
2318	0.2222283751
2319	0.2221951851
2320	0.2221633924
2321	0.2220147764
2322	0.2218805849
2323	0.2218254564
2324	0.2217903955
2325	0.2217895799
2326	0.221695144
2327	0.2216794314
2328	0.2215354986
2329	0.2215016229
2330	0.2212951088
2331	0.2212487973
2332	0.2211760973
2333	0.2210114882
2334	0.2209721109
2335	0.2209353707
2336	0.2208612664
2337	0.2208040048
2338	0.2206908528
2339	0.220566607
2340	0.2205506944
2341	0.2204785351
2342	0.220427688
2343	0.2203014943
2344	0.2201883736
2345	0.2201033677
2346	0.2200170962
2347	0.2198973267
2348	0.2198474831
2349	0.2198394897
2350	0.2197733343
2351	0.2197238262
2352	0.2196898963
2353	0.2196690245
2354	0.2195753036
2355	0.2195394782
2356	0.2194428188
2357	0.2194041151
2358	0.2193512794
2359	0.2192998335
2360	0.2192283969
2361	0.2191641458
2362	0.2191032892
2363	0.2190081918
2364	0.2189634043
2365	0.2188851086
2366	0.2188397298
2367	0.2187624169
2368	0.2187029432
2369	0.2186824014
2370	0.2185914429
2371	0.2184330737
2372	0.2184110933
2373	0.2183937641
2374	0.2183444519
2375	0.2182789447
2376	0.2182550335
2377	0.2182157283
2378	0.21813832
2379	0.2180829985
2380	0.2180627854
2381	0.2179619619
2382	0.2178723241
2383	0.2178499821
2384	0.2177221795
2385	0.2176664587
2386	0.2175704925
2387	0.2175264766
2388	0.2174000207
2389	0.2173036311
2390	0.2171707076
2391	0.2171192419
2392	0.2169082283
2393	0.2168309817
2394	0.2167934295
2395	0.216717618
2396	0.2166641856
2397	0.2165862808
2398	0.2165554633
2399	0.2165048001
2400	0.2164419913
2401	0.2162879108
2402	0.2162007728
2403	0.2161159641
2404	0.2160671765
2405	0.2159517581
2406	0.2158612231
2407	0.2156724735
2408	0.2155978023
2409	0.2155606168
2410	0.215474024
2411	0.2153411878
2412	0.2153096075
2413	0.2152542643
2414	0.2151924725
2415	0.2151307514
2416	0.2150550382
2417	0.2149430332
2418	0.2148229976
2419	0.2147387904
2420	0.2146930273
2421	0.2146178292
2422	0.2145575474
2423	0.2145082884
2424	0.214367612
2425	0.2142896477
2426	0.2142073287
2427	0.2141041372
2428	0.2140936315
2429	0.2138748175
2430	0.2138679909
2431	0.2137846078
2432	0.2136409096
2433	0.2134248266
2434	0.2133350253
2435	0.213309298
2436	0.2132151031
2437	0.2131810966
2438	0.2131342596
2439	0.213097612
2440	0.2130624796
2441	0.2129722285
2442	0.2129440802
2443	0.2129394617
2444	0.2129338765
2445	0.2128967516
2446	0.2128387724
2447	0.2127505886
2448	0.2127334028
2449	0.2127098779
2450	0.2126305503
2451	0.2125292994
2452	0.2125020837
2453	0.2124477628
2454	0.2124052841
2455	0.2123390812
2456	0.2121786722
2457	0.2121359511
2458	0.2120799909
2459	0.2120122304
2460	0.2119852049
2461	0.2119606914
2462	0.2118845871
2463	0.2118151353
2464	0.2117549279
2465	0.2117229592
2466	0.2115499022
2467	0.2115455823
2468	0.2114256868
2469	0.2114109478
2470	0.2113683706
2471	0.211205928
2472	0.2110359006
2473	0.2109294103
2474	0.2107857841
2475	0.2105977419
2476	0.2105762224
2477	0.2105423923
2478	0.2104823469
2479	0.2103811972
2480	0.2103118331
2481	0.2102012664
2482	0.2101684036
2483	0.2100995869
2484	0.2099824017
2485	0.2099588247
2486	0.2098463371
2487	0.2097155471
2488	0.2096849976
2489	0.2095644848
2490	0.2095317445
2491	0.2093395616
2492	0.2092163739
2493	0.2091638091
2494	0.2090528351
2495	0.2089709573
2496	0.2088928654
2497	0.2088622171
2498	0.2087340891
2499	0.2086587129
2500	0.2085540897
2501	0.2083898071
2502	0.2082624346
2503	0.2082342665
2504	0.2081741616
2505	0.2081303974
2506	0.2080993206
2507	0.2080301878
2508	0.2079086891
2509	0.2077679931
2510	0.2077085235
2511	0.2076745783
2512	0.2075776436
2513	0.2075335869
2514	0.2074999321
2515	0.2073991577
2516	0.20730219
2517	0.2072374828
2518	0.2071908493
2519	0.2071204992
2520	0.2070399432
2521	0.2070177686
2522	0.2069341166
2523	0.2068238678
2524	0.2067921262
2525	0.2067712975
2526	0.2067267835
2527	0.2065825557
2528	0.2065573779
2529	0.2064215694
2530	0.2063203058
2531	0.2061838164
2532	0.206115655
2533	0.2060295088
2534	0.2058923723
2535	0.2057507527
2536	0.2057032843
2537	0.2055304708
2538	0.2054713599
2539	0.205447313
2540	0.2054110143
2541	0.2052940742
2542	0.2052450102
2543	0.2052277966
2544	0.2051119356
2545	0.2049475
2546	0.204920378
2547	0.2047688611
2548	0.204669894
2549	0.2046140939
2550	0.2045281137
2551	0.204411834
2552	0.2043350037
2553	0.2043031403
2554	0.2042134336
2555	0.2041670665
2556	0.2040978214
2557	0.2040150729
2558	0.2039284277
2559	0.2038968166
2560	0.2038563337
2561	0.2037105829
2562	0.2036874865
2563	0.2036551671
2564	0.2035211945
2565	0.2034812619
2566	0.2034311683
2567	0.2033215991
2568	0.2032120997
2569	0.2031957754
2570	0.2031575422
2571	0.2030856319
2572	0.2030136154
2573	0.2029732599
2574	0.2029313053
2575	0.2027930994
2576	0.2027575626
2577	0.2027488075
2578	0.2027354183
2579	0.2026703046
2580	0.2026452411
2581	0.2024447969
2582	0.2024387199
2583	0.2023851001
2584	0.2022716944
2585	0.202122809
2586	0.2019859521
2587	0.2019209278
2588	0.2018489416
2589	0.201794743
2590	0.2017324945
2591	0.20164868
2592	0.201557841
2593	0.2014220637
2594	0.2013364981
2595	0.2012613895
2596	0.2012064827
2597	0.2011475461
2598	0.2010347492
2599	0.2010190101
2600	0.2009771381
2601	0.2009137708
2602	0.2008050021
2603	0.2006639094
2604	0.2006265724
2605	0.200589469
2606	0.2005209576
2607	0.2004189128
2608	0.2003690791
2609	0.2003169797
2610	0.2002714678
2611	0.2002329664
2612	0.2002107052
2613	0.2001730619
2614	0.2001578122
2615	0.1999472955
2616	0.1998826768
2617	0.199832372
2618	0.1997357676
2619	0.1996528051
2620	0.1995965828
2621	0.1995089564
2622	0.1994083474
2623	0.1993201024
2624	0.1993034481
2625	0.1992823729
2626	0.1992148488
2627	0.1991638302
2628	0.1990835666
2629	0.1990272785
2630	0.1989579065
2631	0.1989314194
2632	0.1989066526
2633	0.1988637568
2634	0.1988336747
2635	0.1987818445
2636	0.1987324922
2637	0.198630357
2638	0.1985246709
2639	0.1984045933
2640	0.1983643245
2641	0.1981843405
2642	0.1981589309
2643	0.1980534727
2644	0.1980212267
2645	0.1979967314
2646	0.1979691262
2647	0.197916933
2648	0.1978150945
2649	0.1977712285
2650	0.1976885411
2651	0.1976712164
2652	0.197581192
2653	0.1975118135
2654	0.1974526951
2655	0.1974031261
2656	0.19736362
2657	0.1973449653
2658	0.1972864333
2659	0.1971823153
2660	0.1970369939
2661	0.1969325045
2662	0.196812911
2663	0.1967091489
2664	0.1966614911
2665	0.1966009761
2666	0.1965793506
2667	0.1965258198
2668	0.1963972292
2669	0.1963514416
2670	0.1962987695
2671	0.1962739099
2672	0.196194726
2673	0.1961365427
2674	0.1960570774
2675	0.1959215835
2676	0.1958445417
2677	0.1958006843
2678	0.1957419397
2679	0.1956490278
2680	0.1956044811
2681	0.1955770975
2682	0.1955072898
2683	0.1954239767
2684	0.1953506974
2685	0.1952114657
2686	0.195129936
2687	0.1950627314
2688	0.1949942995
2689	0.1948405707
2690	0.194799702
2691	0.194673342
2692	0.1946014401
2693	0.194507476
2694	0.1944549643
2695	0.1944157713
2696	0.1943850367
2697	0.1942619551
2698	0.1941904991
2699	0.1941216309
2700	0.1939990053
2701	0.1939739685
2702	0.1939302211
2703	0.1938594543
2704	0.1938141567
2705	0.19369411
2706	0.1936453433
2707	0.1935781042
2708	0.1934827287
2709	0.1933081514
2710	0.1932303993
2711	0.193215824
2712	0.1931114909
2713	0.1930257996
2714	0.1929442279
2715	0.1929337107
2716	0.192853375
2717	0.1927803189
2718	0.1927018738
2719	0.1926126006
2720	0.1925489122
2721	0.1924712963
2722	0.19246233
2723	0.1924249549
2724	0.1922560042
2725	0.1921807642
2726	0.1920845537
2727	0.1920810856
2728	0.1919939771
2729	0.1918908387
2730	0.1918612087
2731	0.1918584545
2732	0.1917503832
2733	0.1916976991
2734	0.1916557283
2735	0.191572532
2736	0.191534323
2737	0.1914304369
2738	0.191426853
2739	0.1914020237
2740	0.1912401695
2741	0.191094999
2742	0.1909927772
2743	0.1908688477
2744	0.1907162609
2745	0.1906571643
2746	0.1905981298
2747	0.1905290783
2748	0.190419316
2749	0.1903344281
2750	0.1902856519
2751	0.1902425289
2752	0.1901738976
2753	0.1901117757
2754	0.1900248985
2755	0.189984455
2756	0.1899440533
2757	0.1899005595
2758	0.1898129689
2759	0.1897898827
2760	0.189751524
2761	0.1896454379
2762	0.1895592973
2763	0.1895258363
2764	0.1894491875
2765	0.1892899187
2766	0.1891523397
2767	0.189089096
2768	0.1889737637
2769	0.1889186403
2770	0.1888713319
2771	0.1888419001
2772	0.1887170698
2773	0.1886006843
2774	0.1884956494
2775	0.1884523247
2776	0.1884043564
2777	0.1883795411
2778	0.1883474546
2779	0.1882076492
2780	0.1881606663
2781	0.1880597812
2782	0.187987635
2783	0.1879451989
2784	0.1879154215
2785	0.1878360532
2786	0.1877021909
2787	0.1876895868
2788	0.1876351784
2789	0.1874591191
2790	0.187350022
2791	0.1872918976
2792	0.1872711418
2793	0.1872292115
2794	0.1871527257
2795	0.1871257369
2796	0.1870927592
2797	0.1870034522
2798	0.1869513721
2799	0.1868399313
2800	0.1867391741
2801	0.1867079246
2802	0.1866793058
2803	0.1865613983
2804	0.1864733122
2805	0.1864666169
2806	0.1864318074
2807	0.1863524301
2808	0.1862791703
2809	0.1862478865
2810	0.1861240803
2811	0.1860960558
2812	0.1860217599
2813	0.1859689407
2814	0.1858609008
2815	0.1858102982
2816	0.1857127584
2817	0.1856581743
2818	0.1855735071
2819	0.1855437469
2820	0.1854706338
2821	0.185451279
2822	0.1854139617
2823	0.1853936784
2824	0.1852972313
2825	0.1851673148
2826	0.1851242795
2827	0.1850626621
2828	0.1850415445
2829	0.1848971671
2830	0.1848438555
2831	0.1848086582
2832	0.1847509065
2833	0.1846980689
2834	0.184663785
2835	0.184615558
2836	0.1844573801
2837	0.1842812827
2838	0.184217663
2839	0.1841569018
2840	0.1841293971
2841	0.1840930848
2842	0.1840557083
2843	0.1839495219
2844	0.1838396985
2845	0.1837225926
2846	0.1836647364
2847	0.1835612686
2848	0.1835144353
2849	0.1833576701
2850	0.1833154561
2851	0.1832084788
2852	0.1831438902
2853	0.1830375326
2854	0.1829987396
2855	0.1829564363
2856	0.1829343977
2857	0.1828940304
2858	0.1828678872
2859	0.1828283517
2860	0.1827586885
2861	0.1827046987
2862	0.1826736388
2863	0.1826195538
2864	0.1825661461
2865	0.1825197503
2866	0.1824391441
2867	0.1824149148
2868	0.1823124651
2869	0.1822085125
2870	0.1821672754
2871	0.1820766341
2872	0.1820461779
2873	0.1820076215
2874	0.1819289353
2875	0.1819063488
2876	0.1818810724
2877	0.181821575
2878	0.1817694135
2879	0.1817223734
2880	0.181719274
2881	0.1816178029
2882	0.1814823212
2883	0.1813551652
2884	0.1813023965
2885	0.1812563234
2886	0.1812096492
2887	0.1811953927
2888	0.181173042
2889	0.1810910603
2890	0.1810395888
2891	0.1809926417
2892	0.1809355636
2893	0.18078426
2894	0.1806828639
2895	0.180612591
2896	0.1805418101
2897	0.1804134053
2898	0.1803843289
2899	0.1803243937
2900	0.1801830924
2901	0.1800966678
2902	0.1800149469
2903	0.179919558
2904	0.1798502615
2905	0.1797598158
2906	0.1797407464
2907	0.1796846935
2908	0.1796164491
2909	0.1795859004
2910	0.1794948672
2911	0.1794595072
2912	0.1794162793
2913	0.1793661126
2914	0.1792810264
2915	0.1792271296
2916	0.1791785968
2917	0.1791382506
2918	0.1791267511
2919	0.179018486
2920	0.1789242583
2921	0.1789036136
2922	0.1788895963
2923	0.1788620453
2924	0.1787939114
2925	0.1787236052
2926	0.1786674051
